request_id,duration,fingerprint,http_method,response_size,http_status,last_seen,url
8855c3ce-a1ed-4d41-9e0f-351ae5b1b702,222 ms,30ed98c759b67f03583c7d6fb05f29cac508e577,GET,212 bytes,200,2026-06-26 00:35:32 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-kor-2026-003
f488aa23-2ede-46fc-8247-577a58784e23,310 ms,3f783001f1e8d585433926b5f501bad7933803c9,GET,212 bytes,200,2026-06-26 00:35:32 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-chn-2026-010
9ddfa5cc-b4a8-459f-8cf9-54a8a9c86060,7367 ms,6918748851d037c7e6b4a00b464c80286ac0a827,GET,307441 bytes,200,2026-06-26 00:35:33 UTC,https://www.itftennis.com/en/tournament/m15-karuizawa/jpn/2026/m-itf-jpn-2026-007/
f52a65b3-7259-4ffd-9759-f66ce437a163,467 ms,36666b6bfcea6e2fede9c8199388a147878632d6,GET,659 bytes,200,2026-06-26 00:35:33 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-jpn-2026-007
3c6189a5-040c-4289-9062-a0a056bbe5cd,225 ms,7ce757d84d85772ed926e3423fe5d4e603d22a29,GET,212 bytes,200,2026-06-26 00:35:34 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetDrawsheet
d5b0fc66-e4c6-45c9-bd82-08d5bbe5bc87,371 ms,7ce757d84d85772ed926e3423fe5d4e603d22a29,GET,212 bytes,200,2026-06-26 00:35:34 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetDrawsheet
6a6fee3c-9411-41db-b503-7c2b843a018d,34 ms,7ce757d84d85772ed926e3423fe5d4e603d22a29,GET,212 bytes,200,2026-06-26 00:35:34 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetDrawsheet
269e6ba2-3305-4552-87c6-d264343a40af,7487 ms,a34826701be0ff39676cc8bcc71f0054de8c4902,GET,307674 bytes,200,2026-06-26 00:35:40 UTC,https://www.itftennis.com/en/tournament/m15-lakewood-ca/usa/2026/m-itf-usa-2026-017/
8ba314ca-0a2f-4cf3-a67c-41fe13a885b3,544 ms,33d0b13c7d1005bfb6dbb39600989ed8ef0e2d6a,GET,846 bytes,200,2026-06-26 00:35:41 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-usa-2026-017
34dcb090-e3aa-4d0e-932d-3b722d10022a,167 ms,92278bf8f4409a009214687374a6f6ad6cc6af1a,GET,212 bytes,200,2026-06-26 00:35:42 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-usa-2026-017
d0b92e56-4571-4eb6-80c7-0feb778d3d86,7106 ms,1044b042c2f9d07f21245cb4230a3bb80d7984a3,GET,308231 bytes,200,2026-06-26 00:35:43 UTC,https://www.itftennis.com/en/tournament/m15-kayseri/tur/2026/m-itf-tur-2026-015/
bc49f8d1-12b2-4682-847f-2c8aaa1840cd,161 ms,506ba329b88859e18a837a5b0c3412c9e112cd4d,GET,212 bytes,200,2026-06-26 00:35:43 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-tur-2026-015
f5764c07-a6ea-49f3-9867-4a2f9df8b38e,7247 ms,a23d8096a7a7fa078277cb31c4f079ad1f23d507,GET,307544 bytes,200,2026-06-26 00:35:44 UTC,https://www.itftennis.com/en/tournament/m15-tsaghkadzor/arm/2026/m-itf-arm-2026-002/
fefac2c2-a72e-486f-a0c9-d2a9b0d7f858,163 ms,2f3c2b4bae3bdef06bf4db43b2020459c8470d53,GET,212 bytes,200,2026-06-26 00:35:44 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-arm-2026-002
f3adf161-778e-469a-af46-9aea3a190583,9980 ms,64614b4349cc289fc5e329153567415739f6b86a,GET,307572 bytes,200,2026-06-26 00:35:45 UTC,https://www.itftennis.com/en/tournament/m15-kranjska-gora/slo/2026/m-itf-slo-2026-002/
9131bde9-edc9-4f43-aa54-d54900963483,303 ms,db07f2beb14e7c1811edf4d3e4fdc8e2489f0085,GET,212 bytes,200,2026-06-26 00:35:45 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-slo-2026-002
3e715086-5fec-48cf-9fa2-4ef41cc6fe32,6771 ms,b1c34fcd69694589500b44f5577e10580bf83173,GET,307810 bytes,200,2026-06-26 00:35:51 UTC,https://www.itftennis.com/en/tournament/m25-caltanissetta/ita/2026/m-itf-ita-2026-023/
30ad9bbc-e75e-41a4-b096-976e1a3a0268,234 ms,6bbbff40ea5a180ce1b199376aba981552c3213f,GET,212 bytes,200,2026-06-26 00:35:51 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-ita-2026-023
215a8917-0db1-489b-bce5-7884c78499b0,7345 ms,f7c5a640d3caf51a2a454f8ddc12788b173883b0,GET,307868 bytes,200,2026-06-26 00:35:54 UTC,https://www.itftennis.com/en/tournament/m25-bistrita/rou/2026/m-itf-rou-2026-002/
b64252ec-d4cb-4f32-9011-e360cdeaed3e,494 ms,6c29f8e4dba66030d377bd844c37b27275d15c5b,GET,659 bytes,200,2026-06-26 00:35:54 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-rou-2026-002
ab652cb8-cbf1-4c3b-a5fb-d8abbad55c2a,7076 ms,639bded85ecc162a75845b745f69bd1ddbe4029d,GET,307845 bytes,200,2026-06-26 00:35:54 UTC,https://www.itftennis.com/en/tournament/m15-monastir/tun/2026/m-itf-tun-2026-027/
a5c5b155-2c11-430f-ab1a-57b01bd051d0,299 ms,7ce757d84d85772ed926e3423fe5d4e603d22a29,GET,212 bytes,200,2026-06-26 00:35:54 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetDrawsheet
f6c8aa6c-ea55-4a91-8fb0-1599562ec6f2,101 ms,7ce757d84d85772ed926e3423fe5d4e603d22a29,GET,212 bytes,200,2026-06-26 00:35:55 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetDrawsheet
96f62591-63db-4216-bf50-57522a38593d,181 ms,7ce757d84d85772ed926e3423fe5d4e603d22a29,GET,212 bytes,200,2026-06-26 00:35:55 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetDrawsheet
1d4f3cad-ddb4-40f0-a953-c3c9d3481b37,716 ms,0c6188496a8586f1e3ed3950c1bcd8db48b7abd4,GET,212 bytes,200,2026-06-26 00:35:55 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-tun-2026-027
c9088311-7fbc-4f7f-9aa0-f9eeddc6f506,7393 ms,b695b3d009258e8357cd389e7f2d554d90a8e722,GET,307694 bytes,200,2026-06-26 00:36:02 UTC,https://www.itftennis.com/en/tournament/m15-kayseri/tur/2026/m-itf-tur-2026-016/
6aedae59-6c3a-4ca3-a2d6-18d69eb62482,139 ms,6dc17bfd322027e99c74bb25b596cf21bc628ebf,GET,212 bytes,200,2026-06-26 00:36:02 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-tur-2026-016
3d846c17-0a13-41f5-8fa0-fdffb767c48a,26071 ms,166e8b09d3ab2a958020d50619bd3dac918ea3f3,GET,305881 bytes,200,2026-06-26 00:36:02 UTC,https://www.itftennis.com/en/tournament/m15-brcko/bih/2026/m-itf-bih-2026-003/
606b8cde-64db-4cf7-88e2-0199dd39fac9,77 ms,6fc66808b7fb51618335b2de418cc8b2d5f56f06,GET,212 bytes,200,2026-06-26 00:36:02 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-bih-2026-003
8a363911-c824-407f-9994-69b7eb6684d0,7205 ms,b829dc2874185b069f94b450384008e4d86eb56c,GET,307992 bytes,200,2026-06-26 00:36:03 UTC,https://www.itftennis.com/en/tournament/m15-ljubljana/slo/2026/m-itf-slo-2026-003/
93b7e68f-d4b4-4dec-bdb6-5d7d0a760b3e,7144 ms,5d38dd4866eccb13276f88740d3668b41976f22f,GET,307903 bytes,200,2026-06-26 00:36:04 UTC,https://www.itftennis.com/en/tournament/m15-szentendre/hun/2026/m-itf-hun-2026-001/
d1c1edee-ced2-4c26-b315-e379db9265f5,309 ms,e885a1b301d4be8b95b668c6fb85b6f300053946,GET,659 bytes,200,2026-06-26 00:36:04 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-slo-2026-003
0d513851-123e-412f-a508-9f8c895af82e,423 ms,c894d6c0a28d354bf511046977b1a60b92e28222,GET,212 bytes,200,2026-06-26 00:36:04 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-hun-2026-001
d2141fee-10d8-4874-ad24-57cf9f238948,269 ms,7ce757d84d85772ed926e3423fe5d4e603d22a29,GET,212 bytes,200,2026-06-26 00:36:04 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetDrawsheet
9e9bcd32-2c26-439a-930d-f2f90904b589,427 ms,7ce757d84d85772ed926e3423fe5d4e603d22a29,GET,212 bytes,200,2026-06-26 00:36:04 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetDrawsheet
32d1cdea-93f2-4282-96e7-d13e489ad853,25 ms,7ce757d84d85772ed926e3423fe5d4e603d22a29,GET,212 bytes,200,2026-06-26 00:36:05 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetDrawsheet
45ee4157-877e-48fc-9b0b-53d4c104109d,7569 ms,e65b725d528e4c5bd40b7416696a5a34a1727d4c,GET,308310 bytes,200,2026-06-26 00:36:11 UTC,https://www.itftennis.com/en/tournament/m15-tsaghkadzor/arm/2026/m-itf-arm-2026-001/
93303fd9-a332-43ae-be7b-4efa5f21b210,159 ms,b17eef0bf11cde72b22aa8795aaf9ed171da58bf,GET,212 bytes,200,2026-06-26 00:36:12 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-arm-2026-001
8f0807ad-dc7f-49ae-a766-12aa038f9fb4,8538 ms,e99451cc50dcdb16d414f5f98b1025e81179fe3d,GET,309455 bytes,200,2026-06-26 00:36:13 UTC,https://www.itftennis.com/en/tournament/m15-lakewood-ca/usa/2026/m-itf-usa-2026-019/
bd1962f0-ffa3-46d9-8949-fd5c928c419a,363 ms,7e57513ced861b2ddf01bfeae3ac4abb69a633ca,GET,212 bytes,200,2026-06-26 00:36:13 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-usa-2026-019
fe54189d-0658-4e1d-b34a-426db35b1626,25651 ms,fa22a6eeba5c9fa66064842d1d20fe8d28e1285c,GET,308078 bytes,200,2026-06-26 00:36:13 UTC,https://www.itftennis.com/en/tournament/m25-cuiaba/bra/2026/m-itf-bra-2026-009/
6eac405f-ef8a-4a93-ab72-895fed3d07f0,244 ms,36fa7f8d7bedf4032201c331cd4120d5a57425cd,GET,212 bytes,200,2026-06-26 00:36:13 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-bra-2026-009
8d7c7fdf-f50e-4125-b75a-cad46cfbf62b,7607 ms,58402ebe478337863cc2c99ddf2c30f939fe2dcc,GET,308044 bytes,200,2026-06-26 00:36:15 UTC,https://www.itftennis.com/en/tournament/m15-rosbach/ger/2026/m-itf-ger-2026-016/
ad188c77-e398-4324-8572-24ffcb676bda,8278 ms,6511e417acab5363815872bc11913bc6802cccf6,GET,307489 bytes,200,2026-06-26 00:36:15 UTC,https://www.itftennis.com/en/tournament/m15-harmon/gum/2026/m-itf-gum-2026-002/
d2e74617-20a4-4494-9a56-d9287c6b39aa,168 ms,6e0d8c16344671e7698450bb28bc931736b30012,GET,212 bytes,200,2026-06-26 00:36:15 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-ger-2026-016
bf27110f-5e7d-4b47-a460-b52136fd13d0,604 ms,b609220db7ce9e041c67d8054fc4ba99c76d1b86,GET,212 bytes,200,2026-06-26 00:36:16 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-gum-2026-002
da2d0071-f637-4c25-a430-c45023cb5419,7629 ms,17024cdcb8924ae48b8eb23b2c5b8f59cbba4cec,GET,307479 bytes,200,2026-06-26 00:36:22 UTC,https://www.itftennis.com/en/tournament/m15-luan/chn/2026/m-itf-chn-2026-011/
ff46522c-ecb2-4172-ae3e-9de85d195b57,6836 ms,c5fe78def70aa3ed13be617c52d8e57de5178814,GET,307361 bytes,200,2026-06-26 00:36:22 UTC,https://www.itftennis.com/en/tournament/m15-kursumlijska-banja-/srb/2026/m-itf-srb-2026-004/
6aafad64-f257-450f-bc1a-3c497cf124ae,369 ms,ed568290819735ca20899e32a46d77c4f0fee6d6,GET,212 bytes,200,2026-06-26 00:36:22 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-chn-2026-011
db108199-6f0d-46ff-a94d-ee1749c92827,256 ms,5f46793abadbbe65a4bc3ac4b628cecc70cec07d,GET,212 bytes,200,2026-06-26 00:36:22 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-srb-2026-004
1836652a-fe06-4894-9d53-752932adabad,8447 ms,5b5c9cfbfe34ad413d3f7602ca77e874c7d1e68a,GET,529570 bytes,200,2026-06-26 00:36:24 UTC,https://www.itftennis.com/en/tournament/m25-vaernamo/swe/2026/m-itf-swe-2026-001/
b84b6d77-5432-4bb7-bf3f-dd82d7141f52,302 ms,21416998489ce9b47052308c0a21de45f342e9ba,GET,212 bytes,200,2026-06-26 00:36:24 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-swe-2026-001
5c3a9d14-214e-4fcf-ae0f-aa3c38d63283,7073 ms,f6701129128a4071537f5391525a0dbdd8278d68,GET,599561 bytes,200,2026-06-26 00:36:26 UTC,https://www.itftennis.com/en/tournament/m25-kiseljak/bih/2026/m-itf-bih-2026-004/
24871dd3-4370-4163-8ac0-fa1451be838b,445 ms,93095629f97ff9ae627a6d606c347672fee7303c,GET,659 bytes,200,2026-06-26 00:36:27 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-bih-2026-004
0df2529b-89ec-470b-b601-69868b004151,8046 ms,f5eeddc45196f475e87f9da11039a99d10147650,GET,560683 bytes,200,2026-06-26 00:36:27 UTC,https://www.itftennis.com/en/tournament/m25-ceska-lipa/cze/2026/m-itf-cze-2026-003/
2edb3a77-5af7-4eb4-b2f5-3621c6831552,222 ms,f5289da1cfbfa6ea5a2e5f22582de6fd234587a3,GET,956 bytes,200,2026-06-26 00:36:27 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetDrawsheet
a724f5e2-4639-4b18-a586-d160bdea512d,179 ms,7ce757d84d85772ed926e3423fe5d4e603d22a29,GET,212 bytes,200,2026-06-26 00:36:28 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetDrawsheet
1e15af0e-767a-4f82-bd72-2599efc862f2,504 ms,7ce757d84d85772ed926e3423fe5d4e603d22a29,GET,212 bytes,200,2026-06-26 00:36:29 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetDrawsheet
23697f0e-f29a-4a5e-a3b0-3500ef8bbf56,338 ms,7ce757d84d85772ed926e3423fe5d4e603d22a29,GET,212 bytes,200,2026-06-26 00:36:29 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetDrawsheet
945f8dd3-b2a0-42a8-8572-c45b0b818969,7338 ms,8e15c1b2bf33655365656ac2f1a76320b9d43dba,GET,561349 bytes,200,2026-06-26 00:36:31 UTC,https://www.itftennis.com/en/tournament/m25-martos/esp/2026/m-itf-esp-2026-039/
4c896899-a7b6-4452-8dda-e5890bd865d4,119 ms,b3239423827ec80d8ea9cc66dbb0e303de5672d6,GET,212 bytes,200,2026-06-26 00:36:32 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-esp-2026-039
f066b1b8-d524-4d71-bf7c-c60b61581773,7224 ms,a712bdd5437bae612cb405a580515a8f6c2f6909,GET,417005 bytes,200,2026-06-26 00:36:35 UTC,https://www.itftennis.com/en/tournament/m15-brasilia/bra/2026/m-itf-bra-2026-008/
f3f3bdba-4cd8-41b3-8bd3-484597e0db3d,227 ms,daf8bbbcdfcb950df302e240cd7810884073338b,GET,212 bytes,200,2026-06-26 00:36:36 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-bra-2026-008
0f6e6123-db83-4219-9f2b-c96e006df607,6629 ms,dd6bc05610be11ba375d335d80a17358f1e05b99,GET,590076 bytes,200,2026-06-26 00:36:36 UTC,https://www.itftennis.com/en/tournament/m15-monastir/tun/2026/m-itf-tun-2026-028/
6ba1e3d8-7d86-47dc-9761-f832f70d0243,284 ms,9cf92c7b51511bca5228d46399e2e5f3f318ea24,GET,212 bytes,200,2026-06-26 00:36:37 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-tun-2026-028
51d97928-02bd-461d-984e-90e37e3f23b7,6560 ms,adff5c7eafad079d1bb66b0a404e7ab9139824d2,GET,466196 bytes,200,2026-06-26 00:36:39 UTC,https://www.itftennis.com/en/tournament/m15-maanshan/chn/2026/m-itf-chn-2026-014/
73a4c402-addc-49dc-8ae2-1f94cd4f4245,384 ms,87cd55faff98922ac79539a446eb97097997909d,GET,212 bytes,200,2026-06-26 00:36:40 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-chn-2026-014
e93c0a18-9e6a-4ec8-80ed-700413305b57,7635 ms,75c9a0fa0c7d4ba120a1241daec4cfbb1353a228,GET,655982 bytes,200,2026-06-26 00:36:43 UTC,https://www.itftennis.com/en/tournament/m15-kursumlijska-banja-/srb/2026/m-itf-srb-2026-005/
5ee4c36b-f26b-41fd-abaf-f3e3ad5d447a,106 ms,87fd5da09fbe0dc1627ce475602f716d4de56caa,GET,212 bytes,200,2026-06-26 00:36:43 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-srb-2026-005
2ae4f730-46d9-4521-b75a-95acabcefb51,6323 ms,782f43ebbd8e305487095abff939fa1783f6adb0,GET,633144 bytes,200,2026-06-26 00:36:46 UTC,https://www.itftennis.com/en/tournament/m15-curtea-de-arges/rou/2026/m-itf-rou-2026-003/
6a3bdbc6-e98f-452f-a500-1337653a5272,125 ms,ef12de467eb73e3dbe1ef45512049ac5151e7e95,GET,212 bytes,200,2026-06-26 00:36:46 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-rou-2026-003
e0c9a563-904a-4f22-bca2-8f364c10590d,6616 ms,48abbc99ba377abc39b990b732121d495b956e37,GET,469624 bytes,200,2026-06-26 00:36:50 UTC,https://www.itftennis.com/en/tournament/m15-los-angeles-ca/usa/2026/m-itf-usa-2026-021/
2d78c39b-b412-4505-a781-67d1c54679f1,25271 ms,44d49bc8c29518ffaaaabd4b8554cbb48e5bb92c,GET,407241 bytes,200,2026-06-26 00:36:50 UTC,https://www.itftennis.com/en/tournament/m25-wichita-ks/usa/2026/m-itf-usa-2026-036/
6388fc2e-b1e7-45aa-993a-10a2d8f61669,293 ms,6d23c8cc6e13c3809733cf6b56bf3b57e2586cfe,GET,954 bytes,200,2026-06-26 00:36:51 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-usa-2026-021
f504ec79-ef0b-4fab-ab59-76d98043fdf6,317 ms,93be92212df51544ba4588ac98a10d88582e6781,GET,212 bytes,200,2026-06-26 00:36:51 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-usa-2026-036
5eddd6f9-e401-44b3-8f16-9fb91c799cf8,408 ms,39b67acc65eabffcf34659cd3cebcde3d5abfc21,GET,952 bytes,200,2026-06-26 00:36:52 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-usa-2026-021
f065ef5e-f1e7-4ec9-80b3-4127b631671e,5923 ms,feb9edff803758132296e1098989d2b63e448e20,GET,482015 bytes,200,2026-06-26 00:36:52 UTC,https://www.itftennis.com/en/tournament/m15-tokyo/jpn/2026/m-itf-jpn-2026-009/
17115808-f280-4b1f-a320-6bdd996d5b55,302 ms,ea305d21c52e24106c0a40cf9ae19e7230cd96d2,GET,955 bytes,200,2026-06-26 00:36:52 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-jpn-2026-009
bbfac27a-572c-4bbb-ae2d-c7790b26f108,113 ms,f3bcafb10ed51910f5d1616b0d49d29a5bb82e3b,GET,960 bytes,200,2026-06-26 00:36:53 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-jpn-2026-009
46a13518-1414-470b-9110-cad270a00290,113 ms,13bbd067a5997d4a5c2b02ab251d46292316aa41,GET,212 bytes,200,2026-06-26 00:36:54 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-usa-2026-021
7f49dff7-a0eb-457d-a414-116eb62d95b7,5909 ms,7ce41853304e7a76ec49f2189c59e4e32d65f7e7,GET,550983 bytes,200,2026-06-26 00:36:55 UTC,https://www.itftennis.com/en/tournament/m15-vaasa/fin/2026/m-itf-fin-2026-001/
b0637054-37a3-427b-941a-2543126c0d5a,136 ms,430635701be4271721b8936cc70ef8e46647c9f2,GET,212 bytes,200,2026-06-26 00:36:55 UTC,https://www.itftennis.com/tennis/api/TournamentApi/GetEventFilters?tournamentKey=m-itf-jpn-2026-009
