request_id,duration,fingerprint,http_method,response_size,http_status,last_seen,url
c19c0b45-5cc5-4b96-848e-81243f1ddb8a,499 ms,af8e63d53a85356209b83df994bf56e450847c17,GET,48480 bytes,200,2026-06-23 07:45:12 UTC,"https://api.itf-production.sports-data.stadion.io/match/632abf38-4443-419f-88a5-68384155edf9?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
5e8f482b-6b65-446d-9e46-75090106cd64,1761 ms,82f92a3327abc508b04d9f28f9b3275912ada4a2,GET,42555 bytes,200,2026-06-23 07:45:12 UTC,"https://api.itf-production.sports-data.stadion.io/match/5f1a8db6-2ae0-4f0e-a049-709664f31d1a?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
a193aac7-870b-4b79-9bac-945152a4bd7a,422 ms,b06709223eceaa6855c6eee0c0d4c40a551fecec,GET,43591 bytes,200,2026-06-23 07:45:12 UTC,"https://api.itf-production.sports-data.stadion.io/match/5185487e-e648-4ca6-865b-c82b8276bdb1?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
1f16da71-b2c6-418e-b47f-82e30232f377,1036 ms,702f2dcd10667ac81fef37ad078a654893a6ba55,GET,41331 bytes,200,2026-06-23 07:45:12 UTC,"https://api.itf-production.sports-data.stadion.io/match/ae14572f-bd45-4556-8968-9ab3829e7aee?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
9bdb7807-7d69-43e4-a77e-e8e27d08e439,837 ms,5c1b9c1984616a930aa18a72a8e5546c2c9c60df,GET,58351 bytes,200,2026-06-23 07:45:12 UTC,https://api.itf-production.sports-data.stadion.io/custom/tieCentre/c9789f83-0d32-4876-89a8-873d82bcfe4b
1f825e03-ab66-4d0f-8302-b132cada765d,1179 ms,d616798566f9b56fee2eeb6ae914abb396b414b9,GET,40286 bytes,200,2026-06-23 07:45:13 UTC,"https://api.itf-production.sports-data.stadion.io/match/b16b9ee2-333d-4047-9de0-c6924072bd76?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
d35d294b-5d3e-4df5-bacc-755348183ece,1053 ms,894701989722ac57bd39e46482c52871c91f6ae5,GET,43699 bytes,200,2026-06-23 07:45:14 UTC,"https://api.itf-production.sports-data.stadion.io/match/d60553a9-9bc7-4494-a366-dab7a01a5756?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
251669f3-438d-4642-a2c8-d7418926d444,750 ms,893b80a6a8e701df0ab18647d7fe95c0468c7b5d,GET,48203 bytes,200,2026-06-23 07:45:14 UTC,"https://api.itf-production.sports-data.stadion.io/match/c39b7868-943e-4aea-86ce-056016beb38b?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
37ae9728-0089-4631-9af3-eb936ff74555,1452 ms,5e1cea2bedd43acd77e1b0e3516fb873e8281472,GET,58369 bytes,200,2026-06-23 07:45:14 UTC,https://api.itf-production.sports-data.stadion.io/custom/tieCentre/e3ed5961-6492-40b1-b25b-19625981cc3c
767143a4-7fda-47d6-a890-732c68017267,1546 ms,9701684d9265d98dd68b075b30c9220d3b0dcf06,GET,45981 bytes,200,2026-06-23 07:45:14 UTC,"https://api.itf-production.sports-data.stadion.io/match/653e038b-4639-4abc-a0f3-4db71fda1a28?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
bcdffde7-f62c-48ee-afd0-b968a5b77470,686 ms,1dc3832619d6ea91a7facae71d407ba224842d3a,GET,131222 bytes,200,2026-06-23 07:45:15 UTC,https://api.itf-production.sports-data.stadion.io/custom/tieCentre/5983e752-e1dd-4ae5-87f4-1387c0d10ec5
0a35db40-ce29-47ea-b8cd-dd47d147c63d,673 ms,9e3e041fa868734e81c682b1a171e18b20551ffd,GET,54139 bytes,200,2026-06-23 07:45:16 UTC,"https://api.itf-production.sports-data.stadion.io/match/7d150f03-a7a2-4f6c-bb0b-b4d969b5047a?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
95a8ea82-565c-49a8-90c9-efc870c60b7e,1628 ms,9b9af2d51bf958c79352cefc710adef6a8d3afd1,GET,170631 bytes,200,2026-06-23 07:45:16 UTC,https://api.itf-production.sports-data.stadion.io/custom/tieCentre/9140a745-627a-404f-9c7d-2c359206963d
efcdd2bc-c87c-41bb-93d4-be6f4970835f,555 ms,3db0c5cb051eac0677d7aec1bd475baa3a4f6828,GET,40058 bytes,200,2026-06-23 07:45:16 UTC,"https://api.itf-production.sports-data.stadion.io/match/3156a174-6c9a-406e-9cf6-002fab348ae0?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
b4f52800-0884-4195-86bb-32c4acd3ee9e,514 ms,b24576e58a6341abee74da2a9cc0f1acd76c7f9f,GET,41379 bytes,200,2026-06-23 07:45:16 UTC,"https://api.itf-production.sports-data.stadion.io/match/70982bfd-7655-49b9-9526-d3648b6261b5?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
a087ad6e-171e-4905-bffe-805bc8427ca9,2586 ms,9dd1e7c6555caf2ddb81841b6007e6414f30f0fb,GET,103361 bytes,200,2026-06-23 07:45:17 UTC,https://api.itf-production.sports-data.stadion.io/custom/tieCentre/a5249cf2-c1c7-49f5-9975-fffbe97d89b0
88eb6468-7d1b-434a-8243-f006ead077cd,475 ms,8b3476a0010fe0783dea7b5b683a0a52a0240d9e,GET,40322 bytes,200,2026-06-23 07:45:17 UTC,"https://api.itf-production.sports-data.stadion.io/match/793f3202-d7ef-4a4e-9031-6d019a42cfb7?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
ffbdf9ea-0e9d-4eb9-9e95-7cc96201fca1,2653 ms,936b6720b58e025a7616500885530eb28883cf52,GET,260653 bytes,200,2026-06-23 07:45:17 UTC,https://api.itf-production.sports-data.stadion.io/custom/tieCentre/cc5f01e5-e4e8-4e29-a810-cadf6a5d6cd9
3b7c4e28-dd7b-4bf2-9003-6a82248de7c9,614 ms,6f2233bfbba9c802271b0cf25ff63870c4845198,GET,40039 bytes,200,2026-06-23 07:45:17 UTC,"https://api.itf-production.sports-data.stadion.io/match/483dfacb-de0d-4f0f-954d-8f433706c2e3?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
eec5dbf5-3733-46c1-9e1a-b8d6b5819609,959 ms,d3752f81cc4fe4c9db9c531122a23b3f638d1329,GET,48193 bytes,200,2026-06-23 07:45:18 UTC,"https://api.itf-production.sports-data.stadion.io/match/7ec1ad54-1a79-4cb2-94e3-8b45d205a671?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
88b9bd12-4762-4aee-bb46-537796045292,579 ms,f0458e35db5b8d44bb6471016ac64326e25d4d50,GET,40208 bytes,200,2026-06-23 07:45:18 UTC,"https://api.itf-production.sports-data.stadion.io/match/6d5356cc-b88d-4a7b-917b-b6ce9d70a837?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
ba7fdb71-08da-4caa-b09c-e1ac14a72197,1598 ms,53427d9f740ec7817db891b72f75b497cd664f6e,GET,159922 bytes,200,2026-06-23 07:45:18 UTC,https://api.itf-production.sports-data.stadion.io/custom/tieCentre/f79b23ea-1690-4acb-ad61-c6d4fea3b9f5
2196d3e0-3b22-4af1-ae2d-34436a4aedc8,941 ms,296b2dd029413e64f7b7613a2e0b1ac702347c18,GET,48183 bytes,200,2026-06-23 07:45:19 UTC,"https://api.itf-production.sports-data.stadion.io/match/8b1c1c2e-b97e-4df8-a024-c43099a7d61b?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
7b04d23e-bc2d-4453-9cf6-2975d0527605,1583 ms,c48101edf98c463c336fb1845f926a068c70deac,GET,40301 bytes,200,2026-06-23 07:45:19 UTC,"https://api.itf-production.sports-data.stadion.io/match/d5d63ae8-a90e-45b8-b6e0-f47af81a02bf?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
12b16ffe-6ad4-4cd1-97cd-e16c0a3c1f27,779 ms,86139e348dc311044886c4d68edffa763f914530,GET,48493 bytes,200,2026-06-23 07:45:19 UTC,"https://api.itf-production.sports-data.stadion.io/match/b61ce0ac-5374-409d-a564-9d34f635d595?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
ffb38685-6153-4368-811b-e61e78b8a51f,1271 ms,8942b6bf8207de3085416255ba8ca7fd43b3a36a,GET,40525 bytes,200,2026-06-23 07:45:19 UTC,"https://api.itf-production.sports-data.stadion.io/match/0646fcf0-5123-477a-b018-42c201a3fc3c?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
3965ec99-d2ef-49d6-8863-d185d262679e,1542 ms,d98718844d1a1d64d7ef8d9fe18cd51b292a9025,GET,40129 bytes,200,2026-06-23 07:45:20 UTC,"https://api.itf-production.sports-data.stadion.io/match/a1c3e08f-17e9-4fb5-bc7e-c6ee056549c6?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
785e1709-7f39-4c7e-8b60-5deeb5162905,509 ms,08fab398a2193589d1777d8de1e34e49f48f0d0e,GET,131945 bytes,200,2026-06-23 07:45:21 UTC,https://api.itf-production.sports-data.stadion.io/custom/tieCentre/bfab332b-bedc-423e-b4e9-184eed3e7cb6
d5f96028-b46b-4c36-ba8d-2d8ba93d70ed,448 ms,79e7cbc1c1b26c29dc0d76808c71985cc9dd451f,GET,40171 bytes,200,2026-06-23 07:45:21 UTC,"https://api.itf-production.sports-data.stadion.io/match/cee60c98-217f-4ded-9cb7-c54a2052d095?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
b87f07c1-7b41-4e71-befc-34b5a521a70f,972 ms,e9810441e017910782091b072035fcc559134c7e,GET,172827 bytes,200,2026-06-23 07:45:21 UTC,https://api.itf-production.sports-data.stadion.io/custom/tieCentre/84b6df99-b962-450f-ba28-795047c89f44
29564fb1-00e9-4cfd-a620-ae1d484d844d,1194 ms,b3281e7efbe66d05afa4dfa55fd442dfc341e05a,GET,41637 bytes,200,2026-06-23 07:45:22 UTC,"https://api.itf-production.sports-data.stadion.io/match/0ac25019-ce1f-48bb-bb5a-8952085e0fe8?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
f6393902-6491-41ce-834d-ce78d843e7fe,1196 ms,d092ebff2f0e28b4cdd9fd04f0673c563c56d979,GET,51714 bytes,200,2026-06-23 07:45:22 UTC,"https://api.itf-production.sports-data.stadion.io/match/1c7c6e7f-bf57-41bd-81da-94220bdd2b40?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
90bcc011-44f5-4159-ab23-66813eea9fc2,1566 ms,6e6edb1f8e788e8b645ac69145756231d329bd2c,GET,32531 bytes,200,2026-06-23 07:45:22 UTC,"https://api.itf-production.sports-data.stadion.io/match/c899c404-032a-444b-89f0-9a2e9965f32b?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
8a1bfa59-dc09-4c55-b8cf-c9c0f4c39cff,1179 ms,2400afd0ecc5ce55767804e6bed5c39215bbcf81,GET,40219 bytes,200,2026-06-23 07:45:22 UTC,"https://api.itf-production.sports-data.stadion.io/match/24ba34a2-e3ce-4ddc-a4c2-f35c5e2e2af2?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
e0e13a6c-fb9d-4c6d-8ba1-929284572e60,960 ms,01e199fbe20edf2cdbb102be19a3da051996353c,GET,260651 bytes,200,2026-06-23 07:45:22 UTC,https://api.itf-production.sports-data.stadion.io/custom/tieCentre/61c89b4a-0e70-49a2-b06d-2b9305a0d45e
ddbf80e5-ed71-4b97-bd38-d8e4e08b3712,445 ms,9c7cb7750a34815ea5ad010d459fc4cb9d5c32a1,GET,40025 bytes,200,2026-06-23 07:45:23 UTC,"https://api.itf-production.sports-data.stadion.io/match/aedc324c-7f4e-4326-859e-096c52bb5b8c?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
614c5203-a26d-4f3b-a31b-251ea813cd51,844 ms,ac770443336d1cff6c2cbd3659aeeb8448f50ef3,GET,40585 bytes,200,2026-06-23 07:45:23 UTC,"https://api.itf-production.sports-data.stadion.io/match/f791af2e-434a-4414-94db-cc4511e0853f?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
0029d72f-4603-4632-ae85-e241c901a2b1,822 ms,1aed018681b36172bc60da59fcfccc5aa9873a98,GET,39620 bytes,200,2026-06-23 07:45:23 UTC,"https://api.itf-production.sports-data.stadion.io/match/ecfab160-eeb7-4105-be95-c6683974cac1?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
424cf677-d1f2-425b-be81-b37ae31f087a,905 ms,7f07a50a3067c67c404f3cb7e0c49e5307ea0e18,GET,48466 bytes,200,2026-06-23 07:45:23 UTC,"https://api.itf-production.sports-data.stadion.io/match/53591b1d-6090-492e-9912-4615dea26492?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
d8433e5f-55ed-4a00-802c-a31deba90d2b,1047 ms,2515bc53a97a655c7f90a5867dbaa1aa04d06d9e,GET,51988 bytes,200,2026-06-23 07:45:24 UTC,"https://api.itf-production.sports-data.stadion.io/match/97240b9a-e43e-4c04-b91d-01b79db2a7c3?include=sides.sidePlayer.player.person.country.images,sides.sidePlayer.player.person.images,sides.sideSets.set,matchStatus,scoringType,court,round.draw.event.venue.country,round.draw.event.surface,round.draw.event.discipline,round.draw.event.eventCategory.images,round.draw.event.venue.country.images,round.draw.discipline,tie.teams.country,tie.tieStatus,tie.teams.country.images,tie.round.draw.event,tie.round.draw.event.surface,tie.round.draw.event.venue.country.images"
4a9a1501-2826-4d46-ae53-65c41e90c3da,807 ms,88db3548d8fc455b0d21f8f199c8af6935c9ab8a,GET,163644 bytes,200,2026-06-23 07:45:25 UTC,https://api.itf-production.sports-data.stadion.io/custom/tieCentre/59c105f9-91c3-4546-83f2-89ce7c00ed65
